Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate523	0.048357835669209	0.494324542396359	0.815921232242308	0.99999213499434	-0.28861
candidate524	0.138296761600767	0.716035240580257	0.933945964464645	0.99999213499434	-0.24929
candidate525	0.13557607523136	0.716035240580257	0.909578503929731	0.99999213499434	-0.24597
candidate527	0.864508305202148	0.998439206190938	0.324998117562829	0.99999213499434	0.16
candidate528	0.579488280162959	0.998439206190938	0.156542469156365	0.785558572493761	0.37006
candidate529	0.557273342081069	0.998439206190938	0.689954147449772	0.99999213499434	-0.03925
candidate530	0.77126138751075	0.998439206190938	0.0217180289129315	0.360093535095802	0.51567
candidate531	0.965516365285727	0.998439206190938	0.0546292501280729	0.511107560520275	0.33162
candidate532	0.00791538773827768	0.145643134384309	0.77970203245311	0.99999213499434	-0.37366
candidate533	0.951233345194186	0.998439206190938	0.506116528992006	0.99999213499434	0.20697
candidate534	0.929578454801777	0.998439206190938	0.167535113597264	0.811426629320993	0.21547
candidate535	0.853359378873213	0.998439206190938	0.361729696006568	0.99999213499434	0.087507
candidate536	0.348456415156236	0.977172723567361	0.0284939594042715	0.360093535095802	0.41906
candidate537	0.528994861295122	0.998439206190938	0.837534816372446	0.99999213499434	-0.10461
candidate538	0.587833061087524	0.998439206190938	0.482843480257104	0.99999213499434	-0.097829
candidate539	0.38605969114971	0.998439206190938	0.657973161228277	0.99999213499434	-0.052018
candidate54	0.934056512279945	0.998439206190938	0.482171575052106	0.99999213499434	0.15356
candidate541	0.169552966943156	0.755903087082903	0.955321881045189	0.99999213499434	-0.32045
candidate543	0.776790629291293	0.998439206190938	0.799480262228622	0.99999213499434	-0.060623
candidate544	0.634204325923224	0.998439206190938	0.0195489435088062	0.360093535095802	0.083301
candidate545	0.785786496774796	0.998439206190938	0.724134747688103	0.99999213499434	-0.022455
candidate546	0.719732608602039	0.998439206190938	0.497628073963731	0.99999213499434	-0.016823
candidate547	0.759291074569851	0.998439206190938	0.481575387232045	0.99999213499434	0.12279
